time,host_id,state
85,host_040,compromised
85,host_041,compromised
85,host_042,compromised
85,host_043,compromised
85,host_044,compromised
85,host_045,compromised
85,host_046,compromised
85,host_047,compromised
85,host_048,compromised
85,host_049,compromised
86,host_000,compromised
86,host_001,compromised
86,host_002,compromised
86,host_003,compromised
86,host_004,compromised
86,host_005,compromised
86,host_006,compromised
86,host_007,compromised
86,host_008,compromised
86,host_009,benign
86,host_010,compromised
86,host_011,compromised
86,host_012,compromised
86,host_013,compromised
86,host_014,compromised
86,host_015,compromised
86,host_016,compromised
86,host_017,compromised
86,host_018,compromised
86,host_019,compromised
86,host_020,compromised
86,host_021,compromised
86,host_022,compromised
86,host_023,compromised
86,host_024,compromised
86,host_025,compromised
86,host_026,compromised
86,host_027,compromised
86,host_028,compromised
86,host_029,compromised
86,host_030,compromised
86,host_031,compromised
86,host_032,compromised
86,host_033,benign
86,host_034,compromised
86,host_035,compromised
86,host_036,compromised
86,host_037,benign
86,host_038,compromised
86,host_039,compromised
86,host_040,compromised
86,host_041,compromised
86,host_042,compromised
86,host_043,compromised
86,host_044,compromised
86,host_045,compromised
86,host_046,compromised
86,host_047,compromised
86,host_048,compromised
86,host_049,compromised
87,host_000,compromised
87,host_001,compromised
87,host_002,compromised
87,host_003,compromised
87,host_004,compromised
87,host_005,compromised
87,host_006,compromised
87,host_007,compromised
87,host_008,compromised
87,host_009,benign
87,host_010,compromised
87,host_011,compromised
87,host_012,compromised
87,host_013,compromised
87,host_014,compromised
87,host_015,compromised
87,host_016,compromised
87,host_017,compromised
87,host_018,compromised
87,host_019,compromised
87,host_020,compromised
87,host_021,compromised
87,host_022,compromised
87,host_023,compromised
87,host_024,compromised
87,host_025,compromised
87,host_026,compromised
87,host_027,compromised
87,host_028,compromised
87,host_029,compromised
87,host_030,compromised
87,host_031,compromised
87,host_032,compromised
87,host_033,benign
87,host_034,compromised
87,host_035,compromised
87,host_036,compromised
87,host_037,benign
87,host_038,compromised
87,host_039,compromised
87,host_040,compromised
87,host_041,compromised
87,host_042,compromised
87,host_043,compromised
87,host_044,compromised
87,host_045,compromised
87,host_046,compromised
87,host_047,compromised
87,host_048,compromised
87,host_049,compromised
88,host_000,compromised
88,host_001,compromised
88,host_002,compromised
88,host_003,compromised
88,host_004,compromised
88,host_005,compromised
88,host_006,compromised
88,host_007,compromised
88,host_008,compromised
88,host_009,benign
88,host_010,compromised
88,host_011,compromised
88,host_012,compromised
88,host_013,compromised
88,host_014,compromised
88,host_015,compromised
88,host_016,compromised
88,host_017,compromised
88,host_018,compromised
88,host_019,compromised
88,host_020,compromised
88,host_021,compromised
88,host_022,compromised
88,host_023,compromised
88,host_024,compromised
88,host_025,compromised
88,host_026,compromised
88,host_027,compromised
88,host_028,compromised
88,host_029,compromised
88,host_030,compromised
88,host_031,compromised
88,host_032,compromised
88,host_033,benign
88,host_034,compromised
88,host_035,compromised
88,host_036,compromised
88,host_037,benign
88,host_038,compromised
88,host_039,compromised
88,host_040,compromised
88,host_041,compromised
88,host_042,compromised
88,host_043,compromised
88,host_044,compromised
88,host_045,compromised
88,host_046,compromised
88,host_047,compromised
88,host_048,compromised
88,host_049,compromised
89,host_000,compromised
89,host_001,compromised
89,host_002,compromised
89,host_003,compromised
89,host_004,compromised
89,host_005,compromised
89,host_006,compromised
89,host_007,compromised
89,host_008,compromised
89,host_009,benign
89,host_010,compromised
89,host_011,compromised
89,host_012,compromised
89,host_013,compromised
89,host_014,compromised
89,host_015,compromised
89,host_016,compromised
89,host_017,compromised
89,host_018,compromised
89,host_019,compromised
89,host_020,compromised
89,host_021,compromised
89,host_022,compromised
89,host_023,compromised
89,host_024,compromised
89,host_025,compromised
89,host_026,compromised
89,host_027,compromised
89,host_028,compromised
89,host_029,compromised
89,host_030,compromised
89,host_031,compromised
89,host_032,compromised
89,host_033,benign
89,host_034,compromised
89,host_035,compromised
89,host_036,compromised
89,host_037,benign
89,host_038,compromised
89,host_039,compromised
89,host_040,compromised
89,host_041,compromised
89,host_042,compromised
89,host_043,compromised
89,host_044,compromised
89,host_045,compromised
89,host_046,compromised
89,host_047,compromised
89,host_048,compromised
89,host_049,compromised
90,host_000,compromised
90,host_001,compromised
90,host_002,compromised
90,host_003,compromised
90,host_004,compromised
90,host_005,compromised
90,host_006,compromised
90,host_007,compromised
90,host_008,compromised
90,host_009,benign
90,host_010,compromised
90,host_011,compromised
90,host_012,compromised
90,host_013,compromised
90,host_014,compromised
90,host_015,compromised
90,host_016,compromised
90,host_017,compromised
90,host_018,compromised
90,host_019,compromised
90,host_020,compromised
90,host_021,compromised
90,host_022,compromised
90,host_023,compromised
90,host_024,compromised
90,host_025,compromised
90,host_026,compromised
90,host_027,compromised
90,host_028,compromised
90,host_029,compromised
90,host_030,compromised
90,host_031,compromised
90,host_032,compromised
90,host_033,benign
90,host_034,compromised
90,host_035,compromised
90,host_036,compromised
90,host_037,benign
90,host_038,compromised
90,host_039,compromised
90,host_040,compromised
90,host_041,compromised
90,host_042,compromised
90,host_043,compromised
90,host_044,compromised
90,host_045,compromised
90,host_046,compromised
90,host_047,compromised
90,host_048,compromised
90,host_049,compromised
91,host_000,compromised
91,host_001,compromised
91,host_002,compromised
91,host_003,compromised
91,host_004,compromised
91,host_005,compromised
91,host_006,compromised
91,host_007,compromised
91,host_008,compromised
91,host_009,benign
91,host_010,compromised
91,host_011,compromised
91,host_012,compromised
91,host_013,compromised
91,host_014,compromised
91,host_015,compromised
91,host_016,compromised
91,host_017,compromised
91,host_018,compromised
91,host_019,compromised
91,host_020,compromised
91,host_021,compromised
91,host_022,compromised
91,host_023,compromised
91,host_024,compromised
91,host_025,compromised
91,host_026,compromised
91,host_027,compromised
91,host_028,compromised
91,host_029,compromised
91,host_030,compromised
91,host_031,compromised
91,host_032,compromised
91,host_033,benign
91,host_034,compromised
91,host_035,compromised
91,host_036,compromised
91,host_037,benign
91,host_038,compromised
91,host_039,compromised
91,host_040,compromised
91,host_041,compromised
91,host_042,compromised
91,host_043,compromised
91,host_044,compromised
91,host_045,compromised
91,host_046,compromised
91,host_047,compromised
91,host_048,compromised
91,host_049,compromised
92,host_000,compromised
92,host_001,compromised
92,host_002,compromised
92,host_003,compromised
92,host_004,compromised
92,host_005,compromised
92,host_006,compromised
92,host_007,compromised
92,host_008,compromised
92,host_009,benign
92,host_010,compromised
92,host_011,compromised
92,host_012,compromised
92,host_013,compromised
92,host_014,compromised
92,host_015,compromised
92,host_016,compromised
92,host_017,compromised
92,host_018,compromised
92,host_019,compromised
92,host_020,compromised
92,host_021,compromised
92,host_022,compromised
92,host_023,compromised
92,host_024,compromised
92,host_025,compromised
92,host_026,compromised
92,host_027,compromised
92,host_028,compromised
92,host_029,compromised
92,host_030,compromised
92,host_031,compromised
92,host_032,compromised
92,host_033,benign
92,host_034,compromised
92,host_035,compromised
92,host_036,compromised
92,host_037,benign
92,host_038,compromised
92,host_039,compromised
92,host_040,compromised
92,host_041,compromised
92,host_042,compromised
92,host_043,compromised
92,host_044,compromised
92,host_045,compromised
92,host_046,compromised
92,host_047,compromised
92,host_048,compromised
92,host_049,compromised
93,host_000,compromised
93,host_001,compromised
93,host_002,compromised
93,host_003,compromised
93,host_004,compromised
93,host_005,compromised
93,host_006,compromised
93,host_007,compromised
93,host_008,compromised
93,host_009,benign
93,host_010,compromised
93,host_011,compromised
93,host_012,compromised
93,host_013,compromised
93,host_014,compromised
93,host_015,compromised
93,host_016,compromised
93,host_017,compromised
93,host_018,compromised
93,host_019,compromised
93,host_020,compromised
93,host_021,compromised
93,host_022,compromised
93,host_023,compromised
93,host_024,compromised
93,host_025,compromised
93,host_026,compromised
93,host_027,compromised
93,host_028,compromised
93,host_029,compromised
93,host_030,compromised
93,host_031,compromised
93,host_032,compromised
93,host_033,benign
93,host_034,compromised
93,host_035,compromised
93,host_036,compromised
93,host_037,benign
93,host_038,compromised
93,host_039,compromised
93,host_040,compromised
93,host_041,compromised
93,host_042,compromised
93,host_043,compromised
93,host_044,compromised
93,host_045,compromised
93,host_046,compromised
93,host_047,compromised
93,host_048,compromised
93,host_049,compromised
94,host_000,compromised
94,host_001,compromised
94,host_002,compromised
94,host_003,compromised
94,host_004,compromised
94,host_005,compromised
94,host_006,compromised
94,host_007,compromised
94,host_008,compromised
94,host_009,benign
94,host_010,compromised
94,host_011,compromised
94,host_012,compromised
94,host_013,compromised
94,host_014,compromised
94,host_015,compromised
94,host_016,compromised
94,host_017,compromised
94,host_018,compromised
94,host_019,compromised
94,host_020,compromised
94,host_021,compromised
94,host_022,compromised
94,host_023,compromised
94,host_024,compromised
94,host_025,compromised
94,host_026,compromised
94,host_027,compromised
94,host_028,compromised
94,host_029,compromised
94,host_030,compromised
94,host_031,compromised
94,host_032,compromised
94,host_033,benign
94,host_034,compromised
94,host_035,compromised
94,host_036,compromised
94,host_037,benign
94,host_038,compromised
94,host_039,compromised
94,host_040,compromised
94,host_041,compromised
94,host_042,compromised
94,host_043,compromised
94,host_044,compromised
94,host_045,compromised
94,host_046,compromised
94,host_047,compromised
94,host_048,compromised
94,host_049,compromised
95,host_000,compromised
95,host_001,compromised
95,host_002,compromised
95,host_003,compromised
95,host_004,compromised
95,host_005,compromised
95,host_006,compromised
95,host_007,compromised
95,host_008,compromised
95,host_009,benign
95,host_010,compromised
95,host_011,compromised
95,host_012,compromised
95,host_013,compromised
95,host_014,compromised
95,host_015,compromised
95,host_016,compromised
95,host_017,compromised
95,host_018,compromised
95,host_019,compromised
95,host_020,compromised
95,host_021,compromised
95,host_022,compromised
95,host_023,compromised
95,host_024,compromised
95,host_025,compromised
95,host_026,compromised
95,host_027,compromised
95,host_028,compromised
95,host_029,compromised
95,host_030,compromised
95,host_031,compromised
95,host_032,compromised
95,host_033,benign
95,host_034,compromised
95,host_035,compromised
95,host_036,compromised
95,host_037,benign
95,host_038,compromised
95,host_039,compromised
95,host_040,compromised
95,host_041,compromised
95,host_042,compromised
95,host_043,compromised
95,host_044,compromised
95,host_045,compromised
95,host_046,compromised
95,host_047,compromised
95,host_048,compromised
95,host_049,compromised
96,host_000,compromised
96,host_001,compromised
96,host_002,compromised
96,host_003,compromised
96,host_004,compromised
96,host_005,compromised
96,host_006,compromised
96,host_007,compromised
96,host_008,compromised
96,host_009,benign
96,host_010,compromised
96,host_011,compromised
96,host_012,compromised
96,host_013,compromised
96,host_014,compromised
96,host_015,compromised
96,host_016,compromised
96,host_017,compromised
96,host_018,compromised
96,host_019,compromised
96,host_020,compromised
96,host_021,compromised
96,host_022,compromised
96,host_023,compromised
96,host_024,compromised
96,host_025,compromised
96,host_026,compromised
96,host_027,compromised
96,host_028,compromised
96,host_029,compromised
96,host_030,compromised
96,host_031,compromised
96,host_032,compromised
96,host_033,benign
96,host_034,compromised
96,host_035,compromised
96,host_036,compromised
96,host_037,benign
96,host_038,compromised
96,host_039,compromised
96,host_040,compromised
96,host_041,compromised
96,host_042,compromised
96,host_043,compromised
96,host_044,compromised
96,host_045,compromised
96,host_046,compromised
96,host_047,compromised
96,host_048,compromised
96,host_049,compromised
97,host_000,compromised
97,host_001,compromised
97,host_002,compromised
97,host_003,compromised
97,host_004,compromised
97,host_005,compromised
97,host_006,compromised
97,host_007,compromised
97,host_008,compromised
97,host_009,benign
97,host_010,compromised
97,host_011,compromised
97,host_012,compromised
97,host_013,compromised
97,host_014,compromised
97,host_015,compromised
97,host_016,compromised
97,host_017,compromised
97,host_018,compromised
97,host_019,compromised
97,host_020,compromised
97,host_021,compromised
97,host_022,compromised
97,host_023,compromised
97,host_024,compromised
97,host_025,compromised
97,host_026,compromised
97,host_027,compromised
97,host_028,compromised
97,host_029,compromised
97,host_030,compromised
97,host_031,compromised
97,host_032,compromised
97,host_033,benign
97,host_034,compromised
97,host_035,compromised
97,host_036,compromised
97,host_037,benign
97,host_038,compromised
97,host_039,compromised
97,host_040,compromised
97,host_041,compromised
97,host_042,compromised
97,host_043,compromised
97,host_044,compromised
97,host_045,compromised
97,host_046,compromised
97,host_047,compromised
97,host_048,compromised
97,host_049,compromised
98,host_000,compromised
98,host_001,compromised
98,host_002,compromised
98,host_003,compromised
98,host_004,compromised
98,host_005,compromised
98,host_006,compromised
98,host_007,compromised
98,host_008,compromised
98,host_009,benign
98,host_010,compromised
98,host_011,compromised
98,host_012,compromised
98,host_013,compromised
98,host_014,compromised
98,host_015,compromised
98,host_016,compromised
98,host_017,compromised
98,host_018,compromised
98,host_019,compromised
98,host_020,compromised
98,host_021,compromised
98,host_022,compromised
98,host_023,compromised
98,host_024,compromised
98,host_025,compromised
98,host_026,compromised
98,host_027,compromised
98,host_028,compromised
98,host_029,compromised
98,host_030,compromised
98,host_031,compromised
98,host_032,compromised
98,host_033,benign
98,host_034,compromised
98,host_035,compromised
98,host_036,compromised
98,host_037,benign
98,host_038,compromised
98,host_039,compromised
98,host_040,compromised
98,host_041,compromised
98,host_042,compromised
98,host_043,compromised
98,host_044,compromised
98,host_045,compromised
98,host_046,compromised
98,host_047,compromised
98,host_048,compromised
98,host_049,compromised
99,host_000,compromised
99,host_001,compromised
99,host_002,compromised
99,host_003,compromised
99,host_004,compromised
99,host_005,compromised
99,host_006,compromised
99,host_007,compromised
99,host_008,compromised
99,host_009,benign
99,host_010,compromised
99,host_011,compromised
99,host_012,compromised
99,host_013,compromised
99,host_014,compromised
99,host_015,compromised
99,host_016,compromised
99,host_017,compromised
99,host_018,compromised
99,host_019,compromised
99,host_020,compromised
99,host_021,compromised
99,host_022,compromised
99,host_023,compromised
99,host_024,compromised
99,host_025,compromised
99,host_026,compromised
99,host_027,compromised
99,host_028,compromised
99,host_029,compromised
99,host_030,compromised
99,host_031,compromised
99,host_032,compromised
99,host_033,benign
99,host_034,compromised
99,host_035,compromised
99,host_036,compromised
99,host_037,benign
99,host_038,compromised
99,host_039,compromised
99,host_040,compromised
99,host_041,compromised
99,host_042,compromised
99,host_043,compromised
99,host_044,compromised
99,host_045,compromised
99,host_046,compromised
99,host_047,compromised
99,host_048,compromised
99,host_049,compromised
