event_id,time,host_id,event_type,event_score,source_state,is_true_signal
event_001284,65,host_016,auth_alert,0.9321168039239475,compromised,True
event_001285,65,host_017,endpoint_alert,0.6754069479202597,compromised,True
event_001286,65,host_018,endpoint_alert,0.7028795594751822,compromised,True
event_001287,65,host_019,endpoint_alert,0.9378951204195736,compromised,True
event_001288,65,host_021,auth_alert,0.8984282695653447,compromised,True
event_001289,65,host_024,endpoint_alert,0.6164700652756803,compromised,True
event_001290,65,host_026,endpoint_alert,0.8106909551586805,compromised,True
event_001291,65,host_027,endpoint_alert,0.6116534518163314,compromised,True
event_001292,65,host_028,network_alert,0.8557499802104943,compromised,True
event_001293,65,host_029,network_alert,0.8719067189046432,compromised,True
event_001294,65,host_030,auth_alert,0.8421011970077307,compromised,True
event_001295,65,host_031,auth_alert,0.658888217396959,compromised,True
event_001296,65,host_032,endpoint_alert,0.8308064723032089,compromised,True
event_001297,65,host_035,endpoint_alert,0.6849294760081609,compromised,True
event_001298,65,host_038,auth_alert,0.6990163402416808,compromised,True
event_001299,65,host_039,network_alert,0.6322445152246179,compromised,True
event_001300,65,host_041,endpoint_alert,0.921993236519291,compromised,True
event_001301,65,host_042,network_alert,0.6443095373160362,compromised,True
event_001302,65,host_044,auth_alert,0.9166331147445033,compromised,True
event_001303,65,host_045,auth_alert,0.903173319054119,compromised,True
event_001304,65,host_046,network_alert,0.8414631236606117,compromised,True
event_001305,65,host_047,endpoint_alert,0.6507985989496587,compromised,True
event_001306,65,host_049,endpoint_alert,0.7035760645172164,compromised,True
event_001307,66,host_000,endpoint_alert,0.9032149645279701,compromised,True
event_001308,66,host_003,endpoint_alert,0.6035471378236095,compromised,True
event_001309,66,host_005,endpoint_alert,0.6643341071673913,compromised,True
event_001310,66,host_011,endpoint_alert,0.6947475770923695,compromised,True
event_001311,66,host_012,endpoint_alert,0.6911280068354362,compromised,True
event_001312,66,host_013,endpoint_alert,0.9176899573595362,compromised,True
event_001313,66,host_015,auth_alert,0.9101239285856874,compromised,True
event_001314,66,host_016,endpoint_alert,0.6216823884341452,compromised,True
event_001315,66,host_018,endpoint_alert,0.7318717645353643,compromised,True
event_001316,66,host_019,endpoint_alert,0.617320648393667,compromised,True
event_001317,66,host_021,endpoint_alert,0.6286078311857491,compromised,True
event_001318,66,host_023,auth_alert,0.6591263116920132,compromised,True
event_001319,66,host_024,endpoint_alert,0.8638655452263493,compromised,True
event_001320,66,host_025,network_alert,0.7088613289297123,compromised,True
event_001321,66,host_026,network_alert,0.7465113288846246,compromised,True
event_001322,66,host_027,endpoint_alert,0.9782554433869101,compromised,True
event_001323,66,host_029,network_alert,0.731081696091625,compromised,True
event_001324,66,host_030,endpoint_alert,0.7903301172201722,compromised,True
event_001325,66,host_031,network_alert,0.7278865968372208,compromised,True
event_001326,66,host_034,endpoint_alert,0.9610130960175711,compromised,True
event_001327,66,host_035,auth_alert,0.8613741951629658,compromised,True
event_001328,66,host_038,endpoint_alert,0.8206575140335113,compromised,True
event_001329,66,host_042,auth_alert,0.816285902160735,compromised,True
event_001330,66,host_043,auth_alert,0.7894937767029672,compromised,True
event_001331,67,host_000,endpoint_alert,0.6457830855728647,compromised,True
event_001332,67,host_001,auth_alert,0.9128510213478651,compromised,True
event_001333,67,host_006,network_alert,0.9186821112196852,compromised,True
event_001334,67,host_008,auth_alert,0.951047374241951,compromised,True
event_001335,67,host_010,endpoint_alert,0.6472881605752344,compromised,True
event_001336,67,host_011,network_alert,0.9331297530372852,compromised,True
event_001337,67,host_013,endpoint_alert,0.7618292921066621,compromised,True
event_001338,67,host_014,auth_alert,0.8961161827727365,compromised,True
event_001339,67,host_016,endpoint_alert,0.7492457194240573,compromised,True
event_001340,67,host_017,endpoint_alert,0.7908104596811598,compromised,True
event_001341,67,host_018,endpoint_alert,0.9226449464822145,compromised,True
event_001342,67,host_019,auth_alert,0.6145256692074414,compromised,True
event_001343,67,host_020,endpoint_alert,0.6232739240151699,suspicious,True
event_001344,67,host_022,endpoint_alert,0.658715589099336,compromised,True
event_001345,67,host_023,endpoint_alert,0.9306098347257123,compromised,True
event_001346,67,host_024,endpoint_alert,0.7097444053899963,compromised,True
event_001347,67,host_025,network_alert,0.619131421569858,compromised,True
event_001348,67,host_026,auth_alert,0.9081321268060377,compromised,True
event_001349,67,host_027,endpoint_alert,0.7359380366579792,compromised,True
event_001350,67,host_028,network_alert,0.6729198234076548,compromised,True
event_001351,67,host_029,endpoint_alert,0.6316499037461484,compromised,True
event_001352,67,host_030,network_alert,0.7868116439408382,compromised,True
event_001353,67,host_031,endpoint_alert,0.8771115719604051,compromised,True
event_001354,67,host_032,auth_alert,0.8341795732964165,compromised,True
event_001355,67,host_035,auth_alert,0.8042642252428586,compromised,True
event_001356,67,host_036,auth_alert,0.8100875499433747,compromised,True
event_001357,67,host_040,network_alert,0.9723140722909018,compromised,True
event_001358,67,host_041,endpoint_alert,0.828122158617725,compromised,True
event_001359,67,host_042,endpoint_alert,0.6992453919263044,compromised,True
event_001360,67,host_044,network_alert,0.746948038134626,compromised,True
event_001361,67,host_045,network_alert,0.6001584284231795,compromised,True
event_001362,67,host_046,endpoint_alert,0.8610213370971198,compromised,True
event_001363,67,host_047,auth_alert,0.7207792128189765,compromised,True
event_001364,67,host_048,auth_alert,0.8032247270085526,compromised,True
event_001365,67,host_049,endpoint_alert,0.8436521354845175,compromised,True
event_001366,68,host_001,endpoint_alert,0.6938255104884368,compromised,True
event_001367,68,host_003,auth_alert,0.7691134124159822,compromised,True
event_001368,68,host_004,auth_alert,0.6364342243264125,compromised,True
event_001369,68,host_005,endpoint_alert,0.8470618989136272,compromised,True
event_001370,68,host_007,network_alert,0.8786177522061273,compromised,True
event_001371,68,host_010,endpoint_alert,0.7605564864400254,compromised,True
event_001372,68,host_011,endpoint_alert,0.6163935735761911,compromised,True
event_001373,68,host_012,network_alert,0.8619480070233992,compromised,True
event_001374,68,host_013,endpoint_alert,0.8168044455803282,compromised,True
event_001375,68,host_016,endpoint_alert,0.731364871647326,compromised,True
event_001376,68,host_019,endpoint_alert,0.7626831194987161,compromised,True
event_001377,68,host_023,endpoint_alert,0.7637028314027412,compromised,True
event_001378,68,host_024,endpoint_alert,0.9083247615786506,compromised,True
event_001379,68,host_026,network_alert,0.8733942704061715,compromised,True
event_001380,68,host_027,endpoint_alert,0.8321606325863358,compromised,True
event_001381,68,host_029,auth_alert,0.784668411431766,compromised,True
event_001382,68,host_030,endpoint_alert,0.8995232359598948,compromised,True
event_001383,68,host_031,endpoint_alert,0.9761123086853289,compromised,True
event_001384,68,host_032,endpoint_alert,0.8123415618151839,compromised,True
event_001385,68,host_034,endpoint_alert,0.7503913877641927,compromised,True
event_001386,68,host_035,auth_alert,0.9214991889278233,compromised,True
event_001387,68,host_036,network_alert,0.7451556524194608,compromised,True
event_001388,68,host_038,auth_alert,0.80268744031728,compromised,True
event_001389,68,host_040,endpoint_alert,0.7689688887107303,compromised,True
event_001390,68,host_041,endpoint_alert,0.6554555609770463,compromised,True
event_001391,68,host_042,auth_alert,0.7845061153649522,compromised,True
event_001392,68,host_043,endpoint_alert,0.7648247565884062,compromised,True
event_001393,68,host_045,network_alert,0.6857479093064518,compromised,True
event_001394,68,host_046,auth_alert,0.7598841620321676,compromised,True
event_001395,68,host_049,endpoint_alert,0.6673614894944403,compromised,True
event_001396,69,host_000,network_alert,0.6634745188276888,compromised,True
event_001397,69,host_001,network_alert,0.9661381183424871,compromised,True
event_001398,69,host_002,endpoint_alert,0.9166310255663397,compromised,True
event_001399,69,host_003,endpoint_alert,0.7356665736202287,compromised,True
event_001400,69,host_007,endpoint_alert,0.6932247791651416,compromised,True
event_001401,69,host_010,network_alert,0.7722487084878981,compromised,True
event_001402,69,host_012,network_alert,0.6141872060807801,compromised,True
event_001403,69,host_013,endpoint_alert,0.6840906900786476,compromised,True
event_001404,69,host_014,auth_alert,0.6134480260979318,compromised,True
event_001405,69,host_016,endpoint_alert,0.8849704213702883,compromised,True
event_001406,69,host_017,network_alert,0.7020000628252887,compromised,True
event_001407,69,host_018,auth_alert,0.918679393678644,compromised,True
event_001408,69,host_019,endpoint_alert,0.9680508281430471,compromised,True
event_001409,69,host_026,network_alert,0.9057078548800512,compromised,True
event_001410,69,host_027,endpoint_alert,0.9667563432187597,compromised,True
event_001411,69,host_028,endpoint_alert,0.7981651028712907,compromised,True
event_001412,69,host_029,network_alert,0.633769522388491,compromised,True
event_001413,69,host_032,network_alert,0.6595741230961829,compromised,True
event_001414,69,host_035,endpoint_alert,0.7922158166914798,compromised,True
event_001415,69,host_036,network_alert,0.7857213897478461,compromised,True
event_001416,69,host_038,endpoint_alert,0.9287913330271708,compromised,True
event_001417,69,host_039,endpoint_alert,0.6700290836492583,compromised,True
event_001418,69,host_041,endpoint_alert,0.6949333759876908,compromised,True
event_001419,69,host_042,network_alert,0.7934995301025758,compromised,True
event_001420,69,host_043,network_alert,0.7440378869161245,compromised,True
event_001421,69,host_044,endpoint_alert,0.6573495070251687,compromised,True
event_001422,69,host_049,endpoint_alert,0.8424110248483129,compromised,True
event_001423,70,host_002,endpoint_alert,0.8935644067326708,compromised,True
event_001424,70,host_005,endpoint_alert,0.7899550325972446,compromised,True
event_001425,70,host_006,network_alert,0.7930270205109856,compromised,True
event_001426,70,host_007,endpoint_alert,0.8429746563108081,compromised,True
event_001427,70,host_008,auth_alert,0.9302989681155879,compromised,True
event_001428,70,host_010,endpoint_alert,0.8102913188947979,compromised,True
event_001429,70,host_013,network_alert,0.8674507419677355,compromised,True
event_001430,70,host_014,endpoint_alert,0.7125134090887472,compromised,True
event_001431,70,host_016,endpoint_alert,0.8681804606120483,compromised,True
event_001432,70,host_020,network_alert,0.41028767344724426,suspicious,True
event_001433,70,host_021,network_alert,0.6766231716725811,compromised,True
event_001434,70,host_022,endpoint_alert,0.7211679968085162,compromised,True
event_001435,70,host_023,endpoint_alert,0.8884143863444495,compromised,True
event_001436,70,host_025,endpoint_alert,0.909197780858955,compromised,True
event_001437,70,host_026,endpoint_alert,0.6009163310240375,compromised,True
event_001438,70,host_027,auth_alert,0.8752121787762216,compromised,True
event_001439,70,host_029,endpoint_alert,0.6804970953542343,compromised,True
event_001440,70,host_030,network_alert,0.7649217771273392,compromised,True
event_001441,70,host_032,auth_alert,0.7709142878829656,compromised,True
event_001442,70,host_036,endpoint_alert,0.8544024715209508,compromised,True
event_001443,70,host_038,auth_alert,0.6434920249245581,compromised,True
event_001444,70,host_039,endpoint_alert,0.6518554194812624,compromised,True
event_001445,70,host_040,endpoint_alert,0.6414541861974449,compromised,True
event_001446,70,host_042,endpoint_alert,0.7926247297194385,compromised,True
event_001447,70,host_043,network_alert,0.8185057157960314,compromised,True
event_001448,70,host_044,network_alert,0.9184322853289457,compromised,True
event_001449,70,host_046,auth_alert,0.8622366774908441,compromised,True
event_001450,70,host_047,endpoint_alert,0.8890383482022242,compromised,True
event_001451,70,host_048,endpoint_alert,0.7865159951781098,compromised,True
event_001452,70,host_049,endpoint_alert,0.8837575694346723,compromised,True
event_001453,71,host_000,network_alert,0.793966276246895,compromised,True
event_001454,71,host_002,network_alert,0.8717471289136667,compromised,True
event_001455,71,host_003,endpoint_alert,0.9250184337922726,compromised,True
event_001456,71,host_004,network_alert,0.9625073525158171,compromised,True
event_001457,71,host_006,endpoint_alert,0.9768726510160275,compromised,True
event_001458,71,host_007,auth_alert,0.6172636868159291,compromised,True
event_001459,71,host_010,endpoint_alert,0.8878016892876519,compromised,True
event_001460,71,host_011,network_alert,0.8792717237355258,compromised,True
event_001461,71,host_014,endpoint_alert,0.6078063531206946,compromised,True
event_001462,71,host_016,endpoint_alert,0.9226783760558348,compromised,True
event_001463,71,host_017,network_alert,0.6046533530005125,compromised,True
event_001464,71,host_018,endpoint_alert,0.7421544710383197,compromised,True
event_001465,71,host_019,network_alert,0.7242558634341099,compromised,True
event_001466,71,host_023,network_alert,0.6177258236182728,compromised,True
event_001467,71,host_024,endpoint_alert,0.89882828766688,compromised,True
event_001468,71,host_025,auth_alert,0.885800634440577,compromised,True
event_001469,71,host_026,endpoint_alert,0.8780262742801541,compromised,True
event_001470,71,host_028,endpoint_alert,0.9682104632315955,compromised,True
event_001471,71,host_029,auth_alert,0.6834422617972064,compromised,True
event_001472,71,host_030,network_alert,0.7150227880412291,compromised,True
event_001473,71,host_031,endpoint_alert,0.6317700462901112,compromised,True
event_001474,71,host_032,network_alert,0.8677626371934587,compromised,True
event_001475,71,host_034,auth_alert,0.646718969432806,compromised,True
event_001476,71,host_035,endpoint_alert,0.8822893020398931,compromised,True
event_001477,71,host_039,endpoint_alert,0.9213986184789915,compromised,True
event_001478,71,host_040,endpoint_alert,0.8742161833113873,compromised,True
event_001479,71,host_041,network_alert,0.6913081340760342,compromised,True
event_001480,71,host_043,auth_alert,0.7447741418827251,compromised,True
event_001481,71,host_045,network_alert,0.6872979801128616,compromised,True
event_001482,71,host_046,endpoint_alert,0.644887966113519,compromised,True
event_001483,71,host_048,endpoint_alert,0.8186017171323318,compromised,True
event_001484,71,host_049,endpoint_alert,0.9413700763569229,compromised,True
event_001485,72,host_001,endpoint_alert,0.8304298265934281,compromised,True
event_001486,72,host_002,endpoint_alert,0.7685565240623822,compromised,True
event_001487,72,host_007,network_alert,0.6676583521978706,compromised,True
event_001488,72,host_008,endpoint_alert,0.6013280928215519,compromised,True
event_001489,72,host_011,endpoint_alert,0.8633305798757099,compromised,True
event_001490,72,host_012,network_alert,0.9798168818687607,compromised,True
event_001491,72,host_013,endpoint_alert,0.7016053457420081,compromised,True
event_001492,72,host_014,endpoint_alert,0.6066215200324255,compromised,True
event_001493,72,host_015,endpoint_alert,0.6607478548456026,compromised,True
event_001494,72,host_017,network_alert,0.684023511410162,compromised,True
event_001495,72,host_018,auth_alert,0.8717779016424156,compromised,True
event_001496,72,host_019,endpoint_alert,0.6424140977354191,compromised,True
event_001497,72,host_021,endpoint_alert,0.923626810887097,compromised,True
event_001498,72,host_022,endpoint_alert,0.9072298160384785,compromised,True
event_001499,72,host_023,auth_alert,0.7626072137861809,compromised,True
event_001500,72,host_024,network_alert,0.8438890251881039,compromised,True
event_001501,72,host_025,endpoint_alert,0.8659795504628818,compromised,True
event_001502,72,host_027,network_alert,0.8201770779133261,compromised,True
event_001503,72,host_029,auth_alert,0.8669308378109781,compromised,True
event_001504,72,host_031,auth_alert,0.9109365293684685,compromised,True
event_001505,72,host_032,endpoint_alert,0.8387277829553095,compromised,True
event_001506,72,host_034,auth_alert,0.9483231468909931,compromised,True
event_001507,72,host_035,endpoint_alert,0.975909394626742,compromised,True
event_001508,72,host_038,endpoint_alert,0.8279162692629324,compromised,True
event_001509,72,host_041,endpoint_alert,0.9357419812567861,compromised,True
event_001510,72,host_042,network_alert,0.6969291693100863,compromised,True
event_001511,72,host_045,auth_alert,0.9210117425157026,compromised,True
event_001512,72,host_046,endpoint_alert,0.793806149294307,compromised,True
event_001513,72,host_047,endpoint_alert,0.6521351671816128,compromised,True
event_001514,72,host_048,network_alert,0.6137038295870957,compromised,True
event_001515,72,host_049,endpoint_alert,0.9373302130759544,compromised,True
event_001516,73,host_000,network_alert,0.6846225872045288,compromised,True
event_001517,73,host_001,network_alert,0.9366705429752208,compromised,True
event_001518,73,host_002,endpoint_alert,0.7714056087526943,compromised,True
event_001519,73,host_003,network_alert,0.9108968131978274,compromised,True
event_001520,73,host_004,endpoint_alert,0.7303098304420816,compromised,True
event_001521,73,host_005,network_alert,0.8115345454908459,compromised,True
event_001522,73,host_006,endpoint_alert,0.9721074814168904,compromised,True
event_001523,73,host_007,endpoint_alert,0.7877803519504081,compromised,True
event_001524,73,host_008,endpoint_alert,0.8302713582482742,compromised,True
event_001525,73,host_010,network_alert,0.7183272259346171,compromised,True
event_001526,73,host_011,endpoint_alert,0.9188849327214013,compromised,True
event_001527,73,host_014,endpoint_alert,0.7495552780989684,compromised,True
event_001528,73,host_015,endpoint_alert,0.6491375158184327,compromised,True
event_001529,73,host_016,endpoint_alert,0.613137232060928,compromised,True
event_001530,73,host_017,network_alert,0.8196193171356576,compromised,True
event_001531,73,host_019,network_alert,0.9025054978486523,compromised,True
event_001532,73,host_020,network_alert,0.3058989787605315,suspicious,True
event_001533,73,host_021,network_alert,0.7261197731433433,compromised,True
event_001534,73,host_022,endpoint_alert,0.6230336905028507,compromised,True
event_001535,73,host_023,auth_alert,0.6373956457656178,compromised,True
event_001536,73,host_024,endpoint_alert,0.7730760540657939,compromised,True
event_001537,73,host_026,endpoint_alert,0.8954092378892986,compromised,True
event_001538,73,host_028,auth_alert,0.9035169209068254,compromised,True
event_001539,73,host_030,endpoint_alert,0.6167092339247192,compromised,True
event_001540,73,host_031,network_alert,0.8575974496977238,compromised,True
event_001541,73,host_032,endpoint_alert,0.9161859948302497,compromised,True
event_001542,73,host_035,endpoint_alert,0.8215356778338505,compromised,True
event_001543,73,host_036,network_alert,0.7962279809407063,compromised,True
event_001544,73,host_038,endpoint_alert,0.7348665744431142,compromised,True
event_001545,73,host_040,endpoint_alert,0.8344498347631858,compromised,True
event_001546,73,host_041,endpoint_alert,0.7918894425203011,compromised,True
event_001547,73,host_042,network_alert,0.8881371971618471,compromised,True
event_001548,73,host_044,endpoint_alert,0.8714499985679174,compromised,True
event_001549,73,host_045,endpoint_alert,0.8110987047002174,compromised,True
event_001550,73,host_047,endpoint_alert,0.6600786797985793,compromised,True
event_001551,73,host_048,endpoint_alert,0.7873672111593847,compromised,True
event_001552,73,host_049,network_alert,0.8936737715090418,compromised,True
event_001553,74,host_000,network_alert,0.7612588099852976,compromised,True
event_001554,74,host_002,endpoint_alert,0.7284725209069028,compromised,True
event_001555,74,host_003,endpoint_alert,0.6730588509680684,compromised,True
event_001556,74,host_004,auth_alert,0.6469323777889247,compromised,True
event_001557,74,host_008,auth_alert,0.8182610447639487,compromised,True
event_001558,74,host_010,network_alert,0.8355888586342414,compromised,True
event_001559,74,host_012,endpoint_alert,0.6978385594268391,compromised,True
event_001560,74,host_014,auth_alert,0.6212478589823583,compromised,True
event_001561,74,host_015,network_alert,0.940401908801587,compromised,True
event_001562,74,host_019,endpoint_alert,0.6303113241445134,compromised,True
event_001563,74,host_021,endpoint_alert,0.9623303856347049,compromised,True
event_001564,74,host_023,network_alert,0.7549528776520313,compromised,True
event_001565,74,host_024,endpoint_alert,0.688681245511952,compromised,True
event_001566,74,host_025,endpoint_alert,0.6426911452421337,compromised,True
event_001567,74,host_026,network_alert,0.6323842367950809,compromised,True
event_001568,74,host_027,endpoint_alert,0.7347148093477756,compromised,True
event_001569,74,host_028,auth_alert,0.8464564606784636,compromised,True
event_001570,74,host_029,endpoint_alert,0.81555797001435,compromised,True
event_001571,74,host_030,endpoint_alert,0.686045372237915,compromised,True
event_001572,74,host_031,auth_alert,0.7247315146777438,compromised,True
event_001573,74,host_034,endpoint_alert,0.7511543940340931,compromised,True
event_001574,74,host_038,endpoint_alert,0.8312732207221416,compromised,True
event_001575,74,host_039,endpoint_alert,0.7222758732131748,compromised,True
event_001576,74,host_040,endpoint_alert,0.6586793826484488,compromised,True
event_001577,74,host_041,network_alert,0.6052621054701078,compromised,True
event_001578,74,host_042,network_alert,0.7368201884477685,compromised,True
event_001579,74,host_043,endpoint_alert,0.7205244839701307,compromised,True
event_001580,74,host_044,network_alert,0.8832351528065001,compromised,True
event_001581,74,host_047,network_alert,0.8290581354987535,compromised,True
event_001582,75,host_002,endpoint_alert,0.7065103640068052,compromised,True
event_001583,75,host_003,network_alert,0.9005804127414233,compromised,True
event_001584,75,host_004,endpoint_alert,0.7268629434446656,compromised,True
event_001585,75,host_005,endpoint_alert,0.9466120618619333,compromised,True
event_001586,75,host_006,network_alert,0.691761672381845,compromised,True
event_001587,75,host_008,endpoint_alert,0.8447040197114888,compromised,True
event_001588,75,host_011,auth_alert,0.7029136650898218,compromised,True
event_001589,75,host_013,endpoint_alert,0.8267005730445107,compromised,True
event_001590,75,host_014,network_alert,0.8749432558806884,compromised,True
event_001591,75,host_018,network_alert,0.6452932200684424,compromised,True
event_001592,75,host_019,network_alert,0.7813437561626566,compromised,True
event_001593,75,host_021,endpoint_alert,0.9454671470057703,compromised,True
event_001594,75,host_022,auth_alert,0.8190278732628721,compromised,True
event_001595,75,host_023,auth_alert,0.8146400933792052,compromised,True
event_001596,75,host_024,auth_alert,0.8271025042047403,compromised,True
event_001597,75,host_025,network_alert,0.737396573340201,compromised,True
event_001598,75,host_026,network_alert,0.8132626586574595,compromised,True
event_001599,75,host_027,network_alert,0.6747680631491975,compromised,True
event_001600,75,host_032,network_alert,0.7204049325963711,compromised,True
event_001601,75,host_034,auth_alert,0.6019690649374358,compromised,True
event_001602,75,host_035,auth_alert,0.697907946712154,compromised,True
event_001603,75,host_041,network_alert,0.8819789062619499,compromised,True
event_001604,75,host_044,endpoint_alert,0.9382617718868886,compromised,True
event_001605,75,host_045,network_alert,0.6204616169690269,compromised,True
event_001606,75,host_046,endpoint_alert,0.6279725196502245,compromised,True
event_001607,75,host_048,network_alert,0.6924861843987639,compromised,True
event_001608,76,host_000,auth_alert,0.6102355908553374,compromised,True
event_001609,76,host_001,network_alert,0.9723139433173733,compromised,True
event_001610,76,host_002,endpoint_alert,0.6381732062031701,compromised,True
event_001611,76,host_003,endpoint_alert,0.695403432932302,compromised,True
event_001612,76,host_004,network_alert,0.6003630267009226,compromised,True
event_001613,76,host_005,endpoint_alert,0.6470767571528543,compromised,True
event_001614,76,host_006,endpoint_alert,0.6390238682572442,compromised,True
event_001615,76,host_011,auth_alert,0.6881694824466599,compromised,True
event_001616,76,host_014,endpoint_alert,0.7938040212584448,compromised,True
event_001617,76,host_015,network_alert,0.6840641282093394,compromised,True
event_001618,76,host_016,endpoint_alert,0.6475243287708417,compromised,True
event_001619,76,host_017,network_alert,0.6533371805535682,compromised,True
event_001620,76,host_018,endpoint_alert,0.6648039559246328,compromised,True
event_001621,76,host_019,endpoint_alert,0.6234950050652407,compromised,True
event_001622,76,host_024,network_alert,0.8528298543987677,compromised,True
event_001623,76,host_025,endpoint_alert,0.8013352226911489,compromised,True
event_001624,76,host_027,endpoint_alert,0.9775169623065405,compromised,True
event_001625,76,host_028,network_alert,0.9074375896035857,compromised,True
event_001626,76,host_031,endpoint_alert,0.8875649287313541,compromised,True
event_001627,76,host_034,endpoint_alert,0.7823409025434088,compromised,True
event_001628,76,host_035,network_alert,0.8922330065277541,compromised,True
event_001629,76,host_038,endpoint_alert,0.689272708229203,compromised,True
event_001630,76,host_039,endpoint_alert,0.6973241817315562,compromised,True
event_001631,76,host_040,auth_alert,0.7027974467498764,compromised,True
event_001632,76,host_041,endpoint_alert,0.8159120322560774,compromised,True
event_001633,76,host_042,auth_alert,0.9640095364521193,compromised,True
event_001634,76,host_043,endpoint_alert,0.8019125262423917,compromised,True
event_001635,76,host_046,endpoint_alert,0.6873572441276308,compromised,True
event_001636,76,host_048,auth_alert,0.9631005900005959,compromised,True
event_001637,77,host_000,network_alert,0.7205085163314829,compromised,True
event_001638,77,host_001,network_alert,0.7157466135046555,compromised,True
event_001639,77,host_002,endpoint_alert,0.6495776708135227,compromised,True
event_001640,77,host_003,endpoint_alert,0.8571742362286309,compromised,True
event_001641,77,host_004,endpoint_alert,0.8703229574259435,compromised,True
event_001642,77,host_005,endpoint_alert,0.8708946743951951,compromised,True
event_001643,77,host_007,network_alert,0.8751094744293872,compromised,True
event_001644,77,host_008,network_alert,0.8767535688294504,compromised,True
event_001645,77,host_010,network_alert,0.9797187626480727,compromised,True
event_001646,77,host_011,network_alert,0.8828240125799215,compromised,True
event_001647,77,host_014,auth_alert,0.8228136947976623,compromised,True
event_001648,77,host_015,endpoint_alert,0.9032562391044933,compromised,True
event_001649,77,host_017,network_alert,0.6747836913797356,compromised,True
event_001650,77,host_018,auth_alert,0.7914252155105769,compromised,True
event_001651,77,host_019,network_alert,0.8468042202786569,compromised,True
event_001652,77,host_021,auth_alert,0.9697630483366318,compromised,True
event_001653,77,host_023,endpoint_alert,0.7658381916022142,compromised,True
event_001654,77,host_025,auth_alert,0.7530621351288705,compromised,True
event_001655,77,host_026,endpoint_alert,0.6619237533991756,compromised,True
event_001656,77,host_028,endpoint_alert,0.8104677428963717,compromised,True
event_001657,77,host_029,network_alert,0.9632740223492766,compromised,True
event_001658,77,host_030,network_alert,0.8678228365482628,compromised,True
event_001659,77,host_032,endpoint_alert,0.6021430042325564,compromised,True
event_001660,77,host_034,endpoint_alert,0.8066321523190279,compromised,True
event_001661,77,host_035,auth_alert,0.836876771486093,compromised,True
event_001662,77,host_036,network_alert,0.850322222369228,compromised,True
event_001663,77,host_039,endpoint_alert,0.8719244710498258,compromised,True
event_001664,77,host_040,auth_alert,0.6812639406732797,compromised,True
event_001665,77,host_041,endpoint_alert,0.6515379983190148,compromised,True
event_001666,77,host_043,auth_alert,0.721330292129431,compromised,True
event_001667,77,host_044,network_alert,0.7151385942345426,compromised,True
event_001668,77,host_045,auth_alert,0.7420641038253263,compromised,True
event_001669,77,host_046,network_alert,0.738538974142366,compromised,True
event_001670,77,host_047,endpoint_alert,0.9216682315762914,compromised,True
event_001671,77,host_048,endpoint_alert,0.8673631577277372,compromised,True
event_001672,78,host_000,network_alert,0.934056814092699,compromised,True
event_001673,78,host_001,network_alert,0.8283614728529111,compromised,True
event_001674,78,host_002,endpoint_alert,0.924296234257323,compromised,True
event_001675,78,host_003,endpoint_alert,0.6185667645680586,compromised,True
event_001676,78,host_004,network_alert,0.8704599571509551,compromised,True
event_001677,78,host_005,network_alert,0.9141335441232805,compromised,True
event_001678,78,host_006,auth_alert,0.8137232548528442,compromised,True
event_001679,78,host_007,endpoint_alert,0.8389856551830408,compromised,True
event_001680,78,host_012,endpoint_alert,0.8697476737064496,compromised,True
event_001681,78,host_014,endpoint_alert,0.8326202745975734,compromised,True
event_001682,78,host_017,auth_alert,0.65043631595854,compromised,True
event_001683,78,host_021,endpoint_alert,0.6711476379141436,compromised,True
event_001684,78,host_022,endpoint_alert,0.914993772965237,compromised,True
event_001685,78,host_023,endpoint_alert,0.9738799722349434,compromised,True
event_001686,78,host_025,network_alert,0.8443702775220465,compromised,True
event_001687,78,host_026,endpoint_alert,0.934036845579602,compromised,True
event_001688,78,host_027,endpoint_alert,0.7719300117028223,compromised,True
event_001689,78,host_028,network_alert,0.6480364625838988,compromised,True
event_001690,78,host_029,endpoint_alert,0.7064155009929604,compromised,True
event_001691,78,host_030,endpoint_alert,0.7183271786389305,compromised,True
event_001692,78,host_031,network_alert,0.9689164069457115,compromised,True
event_001693,78,host_032,endpoint_alert,0.6180431895557271,compromised,True
event_001694,78,host_034,network_alert,0.8776692464925945,compromised,True
event_001695,78,host_035,network_alert,0.7629280032371777,compromised,True
event_001696,78,host_036,endpoint_alert,0.6803864262538565,compromised,True
event_001697,78,host_038,endpoint_alert,0.7478379355543221,compromised,True
event_001698,78,host_040,endpoint_alert,0.6502143282889086,compromised,True
event_001699,78,host_042,endpoint_alert,0.9336122188903475,compromised,True
event_001700,78,host_043,endpoint_alert,0.803994792456816,compromised,True
event_001701,78,host_044,endpoint_alert,0.7004401758857739,compromised,True
event_001702,78,host_045,auth_alert,0.6599056946666139,compromised,True
event_001703,78,host_047,endpoint_alert,0.7460430589361693,compromised,True
event_001704,78,host_049,endpoint_alert,0.8492428054722261,compromised,True
event_001705,79,host_000,network_alert,0.9409017407035283,compromised,True
event_001706,79,host_002,auth_alert,0.6643874282071184,compromised,True
event_001707,79,host_006,network_alert,0.8037695033083967,compromised,True
event_001708,79,host_008,auth_alert,0.630103429407777,compromised,True
event_001709,79,host_010,endpoint_alert,0.7353951722119579,compromised,True
event_001710,79,host_011,network_alert,0.6238277432132068,compromised,True
