timestamp,host,event_type,severity,observed_state
2020-08-07T14:33:55.276Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.278Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.278Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.279Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.279Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.280Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.281Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.281Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.282Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.283Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.284Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.285Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.285Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.286Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.286Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.288Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.288Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.289Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.289Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.290Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.291Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.299Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.300Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.300Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.301Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.305Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.305Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.305Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.305Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.306Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.306Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.306Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.307Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.308Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.308Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.309Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.310Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.311Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.312Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.312Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.313Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.313Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.314Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.315Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.316Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.316Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.317Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.318Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.319Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.319Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.320Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.320Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.328Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.328Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.329Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.329Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.331Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.332Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.332Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.333Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.334Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.334Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.335Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.337Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.337Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.338Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.338Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.339Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.340Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.341Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.342Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.342Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.343Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.344Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.345Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.345Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.346Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.347Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.347Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.348Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.349Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.349Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.350Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.357Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.358Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.358Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.359Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.360Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.360Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.361Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.362Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.362Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.363Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.364Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.364Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.365Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.366Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.367Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.367Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.368Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.369Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.369Z,WORKSTATION5.theshire.local,registry_change,medium,suspicious
2020-08-07T14:33:55.369Z,WORKSTATION6.theshire.local,security_handle_request,medium,suspicious
2020-08-07T14:33:55.370Z,WORKSTATION6.theshire.local,sysmon_process_access,medium,suspicious
2020-08-07T14:33:55.371Z,WORKSTATION5.theshire.local,other_security_event,medium,suspicious
2020-08-07T14:33:55.371Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.371Z,WORKSTATION5.theshire.local,other_security_event,medium,suspicious
2020-08-07T14:33:55.372Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.372Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.373Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.374Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.374Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.375Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.376Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.383Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.384Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.385Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.385Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.386Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.387Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.388Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.389Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.390Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.390Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.391Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.392Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.393Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.394Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.395Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.396Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.396Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.397Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.398Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.399Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.399Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.400Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.401Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.401Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.402Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.403Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.403Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.404Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.405Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.405Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.406Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.414Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.414Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.415Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.416Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.418Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.419Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.420Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.420Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.421Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.422Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.422Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.423Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.424Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.425Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.425Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.426Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.427Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.428Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.429Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.429Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.430Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.431Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.431Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.432Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.433Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.434Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.434Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.435Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.435Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.436Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.437Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.444Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.445Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.445Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.446Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.447Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.447Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.448Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.449Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.449Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.450Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.450Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.451Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.452Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.452Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.453Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.454Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.454Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.455Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.456Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.456Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.457Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.458Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.458Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.459Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.460Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.460Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.461Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.462Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.462Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.463Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.464Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.470Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.471Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.472Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.472Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.473Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.474Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.475Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.475Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.476Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.476Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.477Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.478Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.478Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.479Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.480Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.481Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.481Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.482Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.482Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.483Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.485Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.485Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.485Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.485Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.486Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.487Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.488Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.489Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.489Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.490Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.490Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.497Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.498Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.499Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.500Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.500Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.501Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.501Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.502Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.506Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.506Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.507Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.507Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.507Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.507Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.507Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.508Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.509Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.510Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.511Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.511Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.512Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.512Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.513Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.514Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.514Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.515Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.516Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.517Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.517Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.519Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.519Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.526Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.527Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.527Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.528Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.529Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.536Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.536Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.537Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.537Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.537Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.537Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.537Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.538Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.538Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.538Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.538Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.538Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.538Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.538Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.539Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.540Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.540Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.541Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.541Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.542Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.543Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.543Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.544Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.544Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.545Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.546Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.552Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.553Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
2020-08-07T14:33:55.553Z,WORKSTATION5.theshire.local,powershell_module,medium,suspicious
